"block","plotID","plotName","tree_species_richness","mycorrhizal_type","composition","trapID","Ac","Ae","Be","Ca","Fa","Fr","Pr","Qu","So","Ti","cont","trap_condition","Ac_m2","Ae_m2","Be_m2","Ca_m2","Fa_m2","Fr_m2","Pr_m2","Qu_m2","So_m2","Ti_m2","cont_m2","month","div","blk","myc","sr","sr_myc","month1"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,0.285,0.022,0,NA,NA,0,NA,NA,0.016,"ok",NA,NA,0.506666666666667,0.0391111111111111,0,NA,NA,0,NA,NA,0.0284444444444444,"2023-05","4","2","EM",4,"4_EM","May"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,0.742,0.086,0.032,NA,NA,0,NA,NA,0,"ok",NA,NA,1.31911111111111,0.152888888888889,0.0568888888888889,NA,NA,0,NA,NA,0,"2023-06","4","2","EM",4,"4_EM","June"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,0.6,0.263,0,NA,NA,0,NA,NA,0.109,"ok",NA,NA,1.06666666666667,0.467555555555556,0,NA,NA,0,NA,NA,0.193777777777778,"2023-06","4","2","EM",4,"4_EM","June"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,0.808,0.201,0.033,NA,NA,0.088,NA,NA,0,"ok",NA,NA,1.43644444444444,0.357333333333333,0.0586666666666667,NA,NA,0.156444444444444,NA,NA,0,"2023-06","4","2","EM",4,"4_EM","June"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,17.42,3.46,0,NA,NA,0,NA,NA,1.313,"ok",NA,NA,30.9688888888889,6.15111111111111,0,NA,NA,0,NA,NA,2.33422222222222,"2023-07","4","2","EM",4,"4_EM","July"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,16.09,4.22,0,NA,NA,0.919,NA,NA,1.665,"ok",NA,NA,28.6044444444444,7.50222222222222,0,NA,NA,1.63377777777778,NA,NA,2.96,"2023-07","4","2","EM",4,"4_EM","July"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,20.55,6.33,0.02,NA,NA,0.075,NA,NA,5.09,"ok",NA,NA,36.5333333333333,11.2533333333333,0.0355555555555556,NA,NA,0.133333333333333,NA,NA,9.04888888888889,"2023-07","4","2","EM",4,"4_EM","July"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,12.15,1.762,0.021,NA,NA,0,NA,NA,1.58,"ok",NA,NA,21.6,3.13244444444444,0.0373333333333333,NA,NA,0,NA,NA,2.80888888888889,"2023-08","4","2","EM",4,"4_EM","August"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,7.67,2.83,0,NA,NA,0.539,NA,NA,NA,"ok",NA,NA,13.6355555555556,5.03111111111111,0,NA,NA,0.958222222222222,NA,NA,NA,"2023-08","4","2","EM",4,"4_EM","August"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,7.54,1.315,0.21,NA,NA,0.924,NA,NA,3.996,"ok",NA,NA,13.4044444444444,2.33777777777778,0.373333333333333,NA,NA,1.64266666666667,NA,NA,7.104,"2023-08","4","2","EM",4,"4_EM","August"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,2.6,0.89,0,NA,NA,0,NA,NA,NA,"ok",NA,NA,4.62222222222222,1.58222222222222,0,NA,NA,0,NA,NA,NA,"2023-09","4","2","EM",4,"4_EM","September"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,0.92,0.17,0,NA,NA,0.01,NA,NA,0.33,"ok",NA,NA,1.63555555555556,0.302222222222222,0,NA,NA,0.0177777777777778,NA,NA,0.586666666666667,"2023-09","4","2","EM",4,"4_EM","September"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,1.57,0.37,0,NA,NA,0,NA,NA,1.28,"ok",NA,NA,2.79111111111111,0.657777777777778,0,NA,NA,0,NA,NA,2.27555555555556,"2023-09","4","2","EM",4,"4_EM","September"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,13.12,9.84,0,NA,NA,0.2,NA,NA,0.9,"ok",NA,NA,23.3244444444444,17.4933333333333,0,NA,NA,0.355555555555556,NA,NA,1.6,"2023-10","4","2","EM",4,"4_EM","October"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,7.79,12.44,1,NA,NA,3.12,NA,NA,1.85,"ok",NA,NA,13.8488888888889,22.1155555555556,1.77777777777778,NA,NA,5.54666666666667,NA,NA,3.28888888888889,"2023-10","4","2","EM",4,"4_EM","October"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,6.21,7.09,0.25,NA,NA,0.55,NA,NA,6.78,"ok",NA,NA,11.04,12.6044444444444,0.444444444444444,NA,NA,0.977777777777778,NA,NA,12.0533333333333,"2023-10","4","2","EM",4,"4_EM","October"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,51.46,33.86,1.97,NA,NA,3.44,NA,NA,2.44,"ok",NA,NA,91.4844444444444,60.1955555555556,3.50222222222222,NA,NA,6.11555555555556,NA,NA,4.33777777777778,"2023-11","4","2","EM",4,"4_EM","November"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,40.12,25.8,5.8,NA,NA,2.85,NA,NA,5.03,"ok",NA,NA,71.3244444444444,45.8666666666667,10.3111111111111,NA,NA,5.06666666666667,NA,NA,8.94222222222222,"2023-11","4","2","EM",4,"4_EM","November"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,31.14,38.35,3.45,NA,NA,3.78,NA,NA,9.93,"ok",NA,NA,55.36,68.1777777777778,6.13333333333333,NA,NA,6.72,NA,NA,17.6533333333333,"2023-11","4","2","EM",4,"4_EM","November"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,0.504,0.218,0.431,NA,NA,1.834,NA,NA,0,"ok",NA,NA,0.896,0.387555555555556,0.766222222222222,NA,NA,3.26044444444444,NA,NA,0,"2023-12","4","2","EM",4,"4_EM","December"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,0.273,0.202,0.2,NA,NA,0.529,NA,NA,0.041,"ok",NA,NA,0.485333333333333,0.359111111111111,0.355555555555556,NA,NA,0.940444444444445,NA,NA,0.0728888888888889,"2023-12","4","2","EM",4,"4_EM","December"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,0.306,0,0.072,NA,NA,0.281,NA,NA,0.48,"ok",NA,NA,0.544,0,0.128,NA,NA,0.499555555555556,NA,NA,0.853333333333333,"2023-12","4","2","EM",4,"4_EM","December"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,0.1,0.066,0.147,NA,NA,0.164,NA,NA,0,"ok",NA,NA,0.177777777777778,0.117333333333333,0.261333333333333,NA,NA,0.291555555555556,NA,NA,0,"2024-01","4","2","EM",4,"4_EM","January"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,0.055,0.01,0.032,NA,NA,0,NA,NA,0,"ok",NA,NA,0.0977777777777778,0.0177777777777778,0.0568888888888889,NA,NA,0,NA,NA,0,"2024-01","4","2","EM",4,"4_EM","January"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,0,0.216,0.461,NA,NA,0,NA,NA,0,"ok",NA,NA,0,0.384,0.819555555555556,NA,NA,0,NA,NA,0,"2024-01","4","2","EM",4,"4_EM","January"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,0.069,0.335,0.09,NA,NA,0.072,NA,NA,NA,"ok",NA,NA,0.122666666666667,0.595555555555556,0.16,NA,NA,0.128,NA,NA,NA,"2024-02","4","2","EM",4,"4_EM","February"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,0,0.539,0.066,NA,NA,0,NA,NA,NA,"ok",NA,NA,0,0.958222222222222,0.117333333333333,NA,NA,0,NA,NA,NA,"2024-02","4","2","EM",4,"4_EM","February"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,0.044,0.471,0.012,NA,NA,0,NA,NA,NA,"ok",NA,NA,0.0782222222222222,0.837333333333333,0.0213333333333333,NA,NA,0,NA,NA,NA,"2024-02","4","2","EM",4,"4_EM","February"
2,72,"72.E1",1,"EMF","Ca","A",NA,NA,NA,3.66,NA,NA,NA,NA,NA,NA,0,"ok",NA,NA,NA,6.50666666666667,NA,NA,NA,NA,NA,NA,0,"2023-03","1","2","EM",1,"1_EM","March"
2,72,"72.E1",1,"EMF","Ca","B",NA,NA,NA,3.87,NA,NA,NA,NA,NA,NA,0.11,"ok",NA,NA,NA,6.88,NA,NA,NA,NA,NA,NA,0.195555555555556,"2023-03","1","2","EM",1,"1_EM","March"
2,72,"72.E1",1,"EMF","Ca","C",NA,NA,NA,3.83,NA,NA,NA,NA,NA,NA,0.73,"ok",NA,NA,NA,6.80888888888889,NA,NA,NA,NA,NA,NA,1.29777777777778,"2023-03","1","2","EM",1,"1_EM","March"
2,72,"72.E1",1,"EMF","Ca","A",NA,NA,NA,0.082,NA,NA,NA,NA,NA,NA,0.063,"ok",NA,NA,NA,0.145777777777778,NA,NA,NA,NA,NA,NA,0.112,"2023-04","1","2","EM",1,"1_EM","April"
2,72,"72.E1",1,"EMF","Ca","B",NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,0.272,"ok",NA,NA,NA,0.444444444444444,NA,NA,NA,NA,NA,NA,0.483555555555556,"2023-04","1","2","EM",1,"1_EM","April"
2,72,"72.E1",1,"EMF","Ca","C",NA,NA,NA,0.233,NA,NA,NA,NA,NA,NA,0.54,"ok",NA,NA,NA,0.414222222222222,NA,NA,NA,NA,NA,NA,0.96,"2023-04","1","2","EM",1,"1_EM","April"
2,72,"72.E1",1,"EMF","Ca","A",NA,NA,NA,1.105,NA,NA,NA,NA,NA,NA,0.054,"ok",NA,NA,NA,1.96444444444444,NA,NA,NA,NA,NA,NA,0.096,"2023-05","1","2","EM",1,"1_EM","May"
2,72,"72.E1",1,"EMF","Ca","B",NA,NA,NA,0.332,NA,NA,NA,NA,NA,NA,0.05,"ok",NA,NA,NA,0.590222222222222,NA,NA,NA,NA,NA,NA,0.0888888888888889,"2023-05","1","2","EM",1,"1_EM","May"
2,72,"72.E1",1,"EMF","Ca","C",NA,NA,NA,0.648,NA,NA,NA,NA,NA,NA,0.122,"ok",NA,NA,NA,1.152,NA,NA,NA,NA,NA,NA,0.216888888888889,"2023-05","1","2","EM",1,"1_EM","May"
2,72,"72.E1",1,"EMF","Ca","A",NA,NA,NA,8.43,NA,NA,NA,NA,NA,NA,0,"ok",NA,NA,NA,14.9866666666667,NA,NA,NA,NA,NA,NA,0,"2023-06","1","2","EM",1,"1_EM","June"
2,72,"72.E1",1,"EMF","Ca","B",NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,0,"ok",NA,NA,NA,15.4666666666667,NA,NA,NA,NA,NA,NA,0,"2023-06","1","2","EM",1,"1_EM","June"
2,72,"72.E1",1,"EMF","Ca","C",NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,0,"ok",NA,NA,NA,7.64444444444444,NA,NA,NA,NA,NA,NA,0,"2023-06","1","2","EM",1,"1_EM","June"
2,72,"72.E1",1,"EMF","Ca","A",NA,NA,NA,46.6,NA,NA,NA,NA,NA,NA,0.552,"ok",NA,NA,NA,82.8444444444444,NA,NA,NA,NA,NA,NA,0.981333333333333,"2023-07","1","2","EM",1,"1_EM","July"
2,72,"72.E1",1,"EMF","Ca","B",NA,NA,NA,54.15,NA,NA,NA,NA,NA,NA,0.819,"ok",NA,NA,NA,96.2666666666667,NA,NA,NA,NA,NA,NA,1.456,"2023-07","1","2","EM",1,"1_EM","July"
2,72,"72.E1",1,"EMF","Ca","C",NA,NA,NA,37.87,NA,NA,NA,NA,NA,NA,1.328,"ok",NA,NA,NA,67.3244444444444,NA,NA,NA,NA,NA,NA,2.36088888888889,"2023-07","1","2","EM",1,"1_EM","July"
2,72,"72.E1",1,"EMF","Ca","A",NA,NA,NA,11.75,NA,NA,NA,NA,NA,NA,1.205,"ok",NA,NA,NA,20.8888888888889,NA,NA,NA,NA,NA,NA,2.14222222222222,"2023-08","1","2","EM",1,"1_EM","August"
2,72,"72.E1",1,"EMF","Ca","B",NA,NA,NA,12.51,NA,NA,NA,NA,NA,NA,1.422,"ok",NA,NA,NA,22.24,NA,NA,NA,NA,NA,NA,2.528,"2023-08","1","2","EM",1,"1_EM","August"
2,72,"72.E1",1,"EMF","Ca","C",NA,NA,NA,11.14,NA,NA,NA,NA,NA,NA,1.686,"ok",NA,NA,NA,19.8044444444444,NA,NA,NA,NA,NA,NA,2.99733333333333,"2023-08","1","2","EM",1,"1_EM","August"
2,72,"72.E1",1,"EMF","Ca","A",NA,NA,NA,7.84,NA,NA,NA,NA,NA,NA,NA,"ok",NA,NA,NA,13.9377777777778,NA,NA,NA,NA,NA,NA,NA,"2023-09","1","2","EM",1,"1_EM","September"
2,72,"72.E1",1,"EMF","Ca","B",NA,NA,NA,12.23,NA,NA,NA,NA,NA,NA,0.1,"ok",NA,NA,NA,21.7422222222222,NA,NA,NA,NA,NA,NA,0.177777777777778,"2023-09","1","2","EM",1,"1_EM","September"
2,72,"72.E1",1,"EMF","Ca","C",NA,NA,NA,9.84,NA,NA,NA,NA,NA,NA,0.21,"ok",NA,NA,NA,17.4933333333333,NA,NA,NA,NA,NA,NA,0.373333333333333,"2023-09","1","2","EM",1,"1_EM","September"
2,72,"72.E1",1,"EMF","Ca","A",NA,NA,NA,35.8,NA,NA,NA,NA,NA,NA,1,"ok",NA,NA,NA,63.6444444444444,NA,NA,NA,NA,NA,NA,1.77777777777778,"2023-10","1","2","EM",1,"1_EM","October"
2,72,"72.E1",1,"EMF","Ca","B",NA,NA,NA,35.6,NA,NA,NA,NA,NA,NA,0.4,"ok",NA,NA,NA,63.2888888888889,NA,NA,NA,NA,NA,NA,0.711111111111111,"2023-10","1","2","EM",1,"1_EM","October"
2,72,"72.E1",1,"EMF","Ca","C",NA,NA,NA,47.6,NA,NA,NA,NA,NA,NA,1.5,"ok",NA,NA,NA,84.6222222222222,NA,NA,NA,NA,NA,NA,2.66666666666667,"2023-10","1","2","EM",1,"1_EM","October"
2,72,"72.E1",1,"EMF","Ca","A",NA,NA,NA,88.67,NA,NA,NA,NA,NA,NA,8,"ok",NA,NA,NA,157.635555555556,NA,NA,NA,NA,NA,NA,14.2222222222222,"2023-11","1","2","EM",1,"1_EM","November"
2,72,"72.E1",1,"EMF","Ca","B",NA,NA,NA,64.09,NA,NA,NA,NA,NA,NA,11.98,"ok",NA,NA,NA,113.937777777778,NA,NA,NA,NA,NA,NA,21.2977777777778,"2023-11","1","2","EM",1,"1_EM","November"
2,72,"72.E1",1,"EMF","Ca","C",NA,NA,NA,76.42,NA,NA,NA,NA,NA,NA,19.37,"ok",NA,NA,NA,135.857777777778,NA,NA,NA,NA,NA,NA,34.4355555555556,"2023-11","1","2","EM",1,"1_EM","November"
2,72,"72.E1",1,"EMF","Ca","A",NA,NA,NA,1.178,NA,NA,NA,NA,NA,NA,0.517,"ok",NA,NA,NA,2.09422222222222,NA,NA,NA,NA,NA,NA,0.919111111111111,"2023-12","1","2","EM",1,"1_EM","December"
2,72,"72.E1",1,"EMF","Ca","B",NA,NA,NA,1.232,NA,NA,NA,NA,NA,NA,0.328,"ok",NA,NA,NA,2.19022222222222,NA,NA,NA,NA,NA,NA,0.583111111111111,"2023-12","1","2","EM",1,"1_EM","December"
2,72,"72.E1",1,"EMF","Ca","C",NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,1.26,"ok",NA,NA,NA,1.06666666666667,NA,NA,NA,NA,NA,NA,2.24,"2023-12","1","2","EM",1,"1_EM","December"
2,72,"72.E1",1,"EMF","Ca","A",NA,NA,NA,0.168,NA,NA,NA,NA,NA,NA,0.392,"ok",NA,NA,NA,0.298666666666667,NA,NA,NA,NA,NA,NA,0.696888888888889,"2024-01","1","2","EM",1,"1_EM","January"
2,72,"72.E1",1,"EMF","Ca","B",NA,NA,NA,0.084,NA,NA,NA,NA,NA,NA,0.241,"ok",NA,NA,NA,0.149333333333333,NA,NA,NA,NA,NA,NA,0.428444444444444,"2024-01","1","2","EM",1,"1_EM","January"
2,72,"72.E1",1,"EMF","Ca","C",NA,NA,NA,0.053,NA,NA,NA,NA,NA,NA,0.212,"ok",NA,NA,NA,0.0942222222222222,NA,NA,NA,NA,NA,NA,0.376888888888889,"2024-01","1","2","EM",1,"1_EM","January"
2,72,"72.E1",1,"EMF","Ca","A",NA,NA,NA,0.927,NA,NA,NA,NA,NA,NA,NA,"ok",NA,NA,NA,1.648,NA,NA,NA,NA,NA,NA,NA,"2024-02","1","2","EM",1,"1_EM","February"
2,72,"72.E1",1,"EMF","Ca","B",NA,NA,NA,0.406,NA,NA,NA,NA,NA,NA,0.13,"ok",NA,NA,NA,0.721777777777778,NA,NA,NA,NA,NA,NA,0.231111111111111,"2024-02","1","2","EM",1,"1_EM","February"
2,72,"72.E1",1,"EMF","Ca","C",NA,NA,NA,0.372,NA,NA,NA,NA,NA,NA,NA,"ok",NA,NA,NA,0.661333333333333,NA,NA,NA,NA,NA,NA,NA,"2024-02","1","2","EM",1,"1_EM","February"
2,73,"73.A2",2,"AMF","Ae|So","A",NA,0,NA,NA,NA,NA,NA,NA,0.324,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,0.576,NA,0,"2023-03","2","2","AM",2,"2_AM","March"
2,73,"73.A2",2,"AMF","Ae|So","B",NA,0,NA,NA,NA,NA,NA,NA,0.04,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,0.0711111111111111,NA,0,"2023-03","2","2","AM",2,"2_AM","March"
2,73,"73.A2",2,"AMF","Ae|So","C",NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,"2023-03","2","2","AM",2,"2_AM","March"
2,73,"73.A2",2,"AMF","Ae|So","A",NA,0.176,NA,NA,NA,NA,NA,NA,0,NA,0,"ok",NA,0.312888888888889,NA,NA,NA,NA,NA,NA,0,NA,0,"2023-04","2","2","AM",2,"2_AM","April"
2,73,"73.A2",2,"AMF","Ae|So","B",NA,0,NA,NA,NA,NA,NA,NA,0.096,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,0.170666666666667,NA,0,"2023-04","2","2","AM",2,"2_AM","April"
2,73,"73.A2",2,"AMF","Ae|So","C",NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,"2023-04","2","2","AM",2,"2_AM","April"
2,73,"73.A2",2,"AMF","Ae|So","A",NA,0.101,NA,NA,NA,NA,NA,NA,0.026,NA,0.019,"ok",NA,0.179555555555556,NA,NA,NA,NA,NA,NA,0.0462222222222222,NA,0.0337777777777778,"2023-05","2","2","AM",2,"2_AM","May"
2,73,"73.A2",2,"AMF","Ae|So","B",NA,0.247,NA,NA,NA,NA,NA,NA,0.033,NA,0.034,"ok",NA,0.439111111111111,NA,NA,NA,NA,NA,NA,0.0586666666666667,NA,0.0604444444444444,"2023-05","2","2","AM",2,"2_AM","May"
2,73,"73.A2",2,"AMF","Ae|So","C",NA,0,NA,NA,NA,NA,NA,NA,0.007,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,0.0124444444444444,NA,0,"2023-05","2","2","AM",2,"2_AM","May"
2,73,"73.A2",2,"AMF","Ae|So","A",NA,0.237,NA,NA,NA,NA,NA,NA,0.388,NA,0,"ok",NA,0.421333333333333,NA,NA,NA,NA,NA,NA,0.689777777777778,NA,0,"2023-06","2","2","AM",2,"2_AM","June"
2,73,"73.A2",2,"AMF","Ae|So","B",NA,2.087,NA,NA,NA,NA,NA,NA,0.434,NA,0,"ok",NA,3.71022222222222,NA,NA,NA,NA,NA,NA,0.771555555555556,NA,0,"2023-06","2","2","AM",2,"2_AM","June"
2,73,"73.A2",2,"AMF","Ae|So","C",NA,0.141,NA,NA,NA,NA,NA,NA,0.65,NA,0,"ok",NA,0.250666666666667,NA,NA,NA,NA,NA,NA,1.15555555555556,NA,0,"2023-06","2","2","AM",2,"2_AM","June"
2,73,"73.A2",2,"AMF","Ae|So","A",NA,16.43,NA,NA,NA,NA,NA,NA,0.7,NA,0.028,"ok",NA,29.2088888888889,NA,NA,NA,NA,NA,NA,1.24444444444444,NA,0.0497777777777778,"2023-07","2","2","AM",2,"2_AM","July"
2,73,"73.A2",2,"AMF","Ae|So","B",NA,21.53,NA,NA,NA,NA,NA,NA,1.793,NA,0.731,"ok",NA,38.2755555555556,NA,NA,NA,NA,NA,NA,3.18755555555556,NA,1.29955555555556,"2023-07","2","2","AM",2,"2_AM","July"
2,73,"73.A2",2,"AMF","Ae|So","C",NA,13.62,NA,NA,NA,NA,NA,NA,2.473,NA,0.642,"ok",NA,24.2133333333333,NA,NA,NA,NA,NA,NA,4.39644444444444,NA,1.14133333333333,"2023-07","2","2","AM",2,"2_AM","July"
2,73,"73.A2",2,"AMF","Ae|So","A",NA,12.62,NA,NA,NA,NA,NA,NA,3.62,NA,1.164,"ok",NA,22.4355555555556,NA,NA,NA,NA,NA,NA,6.43555555555556,NA,2.06933333333333,"2023-08","2","2","AM",2,"2_AM","August"
2,73,"73.A2",2,"AMF","Ae|So","B",NA,16.95,NA,NA,NA,NA,NA,NA,3.626,NA,0.784,"ok",NA,30.1333333333333,NA,NA,NA,NA,NA,NA,6.44622222222222,NA,1.39377777777778,"2023-08","2","2","AM",2,"2_AM","August"
2,73,"73.A2",2,"AMF","Ae|So","C",NA,2.487,NA,NA,NA,NA,NA,NA,2.312,NA,0.731,"ok",NA,4.42133333333333,NA,NA,NA,NA,NA,NA,4.11022222222222,NA,1.29955555555556,"2023-08","2","2","AM",2,"2_AM","August"
2,73,"73.A2",2,"AMF","Ae|So","A",NA,10.9,NA,NA,NA,NA,NA,NA,3.68,NA,0.04,"ok",NA,19.3777777777778,NA,NA,NA,NA,NA,NA,6.54222222222222,NA,0.0711111111111111,"2023-09","2","2","AM",2,"2_AM","September"
2,73,"73.A2",2,"AMF","Ae|So","B",NA,8.27,NA,NA,NA,NA,NA,NA,3.26,NA,0.03,"ok",NA,14.7022222222222,NA,NA,NA,NA,NA,NA,5.79555555555556,NA,0.0533333333333333,"2023-09","2","2","AM",2,"2_AM","September"
2,73,"73.A2",2,"AMF","Ae|So","C",NA,13.33,NA,NA,NA,NA,NA,NA,3.64,NA,NA,"ok",NA,23.6977777777778,NA,NA,NA,NA,NA,NA,6.47111111111111,NA,NA,"2023-09","2","2","AM",2,"2_AM","September"
2,73,"73.A2",2,"AMF","Ae|So","A",NA,76.99,NA,NA,NA,NA,NA,NA,6.12,NA,0.09,"ok",NA,136.871111111111,NA,NA,NA,NA,NA,NA,10.88,NA,0.16,"2023-10","2","2","AM",2,"2_AM","October"
2,73,"73.A2",2,"AMF","Ae|So","B",NA,56.75,NA,NA,NA,NA,NA,NA,10.4,NA,0.66,"ok",NA,100.888888888889,NA,NA,NA,NA,NA,NA,18.4888888888889,NA,1.17333333333333,"2023-10","2","2","AM",2,"2_AM","October"
2,73,"73.A2",2,"AMF","Ae|So","C",NA,31.73,NA,NA,NA,NA,NA,NA,11.06,NA,0.16,"ok",NA,56.4088888888889,NA,NA,NA,NA,NA,NA,19.6622222222222,NA,0.284444444444444,"2023-10","2","2","AM",2,"2_AM","October"
2,73,"73.A2",2,"AMF","Ae|So","A",NA,27.8,NA,NA,NA,NA,NA,NA,9.17,NA,1.33,"ok",NA,49.4222222222222,NA,NA,NA,NA,NA,NA,16.3022222222222,NA,2.36444444444444,"2023-11","2","2","AM",2,"2_AM","November"
2,73,"73.A2",2,"AMF","Ae|So","B",NA,2.76,NA,NA,NA,NA,NA,NA,12.51,NA,3.41,"ok",NA,4.90666666666667,NA,NA,NA,NA,NA,NA,22.24,NA,6.06222222222222,"2023-11","2","2","AM",2,"2_AM","November"
2,73,"73.A2",2,"AMF","Ae|So","C",NA,1.74,NA,NA,NA,NA,NA,NA,8.47,NA,0.69,"ok",NA,3.09333333333333,NA,NA,NA,NA,NA,NA,15.0577777777778,NA,1.22666666666667,"2023-11","2","2","AM",2,"2_AM","November"
2,73,"73.A2",2,"AMF","Ae|So","A",NA,0,NA,NA,NA,NA,NA,NA,0.111,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,0.197333333333333,NA,0,"2023-12","2","2","AM",2,"2_AM","December"
2,73,"73.A2",2,"AMF","Ae|So","B",NA,0,NA,NA,NA,NA,NA,NA,0.047,NA,0.139,"ok",NA,0,NA,NA,NA,NA,NA,NA,0.0835555555555555,NA,0.247111111111111,"2023-12","2","2","AM",2,"2_AM","December"
2,73,"73.A2",2,"AMF","Ae|So","C",NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,"2023-12","2","2","AM",2,"2_AM","December"
2,73,"73.A2",2,"AMF","Ae|So","A",NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,"2024-01","2","2","AM",2,"2_AM","January"
2,73,"73.A2",2,"AMF","Ae|So","B",NA,0,NA,NA,NA,NA,NA,NA,0.377,NA,0,"ok",NA,0,NA,NA,NA,NA,NA,NA,0.670222222222222,NA,0,"2024-01","2","2","AM",2,"2_AM","January"
2,73,"73.A2",2,"AMF","Ae|So","C",NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,"broken",NA,0,NA,NA,NA,NA,NA,NA,0,NA,0,"2024-01","2","2","AM",2,"2_AM","January"
2,73,"73.A2",2,"AMF","Ae|So","A",NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"ok",NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"2024-02","2","2","AM",2,"2_AM","February"
2,73,"73.A2",2,"AMF","Ae|So","B",NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"ok",NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"2024-02","2","2","AM",2,"2_AM","February"
2,73,"73.A2",2,"AMF","Ae|So","C",NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"ok",NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,"2024-02","2","2","AM",2,"2_AM","February"
2,74,"74.A4",4,"AMF","Ac|Ae|Pr|So","A",0,0,NA,NA,NA,NA,0,NA,0,NA,0,"ok",0,0,NA,NA,NA,NA,0,NA,0,NA,0,"2023-03","4","2","AM",4,"4_AM","March"
2,74,"74.A4",4,"AMF","Ac|Ae|Pr|So","B",0,0,NA,NA,NA,NA,0.049,NA,0,NA,0,"ok",0,0,NA,NA,NA,NA,0.0871111111111111,NA,0,NA,0,"2023-03","4","2","AM",4,"4_AM","March"
2,74,"74.A4",4,"AMF","Ac|Ae|Pr|So","C",0,0,NA,NA,NA,NA,0,NA,0,NA,0,"ok",0,0,NA,NA,NA,NA,0,NA,0,NA,0,"2023-03","4","2","AM",4,"4_AM","March"
2,74,"74.A4",4,"AMF","Ac|Ae|Pr|So","A",0,0,NA,NA,NA,NA,0,NA,0.043,NA,0.157,"ok",0,0,NA,NA,NA,NA,0,NA,0.0764444444444444,NA,0.279111111111111,"2023-04","4","2","AM",4,"4_AM","April"
